Year,CollisionId,Address,PrimaryRoad,SecondaryRoad,Latitude,Longitude,CrashDateTime
2023,2511605,WEBSTER ST & PAGE ST,WEBSTER ST,PAGE ST,,,5/26/2023 6:20:00 PM
2023,2512119,THE EMBARCADERO & BRYANT ST,THE EMBARCADERO,BRYANT ST,,,4/22/2023 9:55:00 AM
2023,2512127,19TH AV & KIRKHAM ST,19TH AV,KIRKHAM ST,,,4/18/2023 5:49:00 AM
2023,2512349,MARKET ST & MASON ST,MARKET ST,MASON ST,,,4/27/2023 11:38:00 PM
2023,2512351,CHESTNUT ST & BUCHANAN ST,CHESTNUT ST,BUCHANAN ST,,,4/19/2023 12:45:00 PM
2023,2512353,MARINA BL & DIVISADERO ST,MARINA BL,DIVISADERO ST,,,4/26/2023 2:20:00 PM
2023,2512359,MARIPOSA ST & INDIANA ST,MARIPOSA ST,INDIANA ST,,,4/8/2023 4:47:00 PM
2023,2512362,POLK ST & MCALLISTER ST,POLK ST,MCALLISTER ST,,,4/12/2023 8:56:00 AM
2023,2512363,GROVE ST & POLK ST,GROVE ST,POLK ST,,,4/11/2023 9:05:00 AM
2023,2512375,ARGUELLO BL & CALIFORNIA ST,ARGUELLO BL,CALIFORNIA ST,,,4/26/2023 5:45:00 PM
2023,2512378,MASONIC AV & HAYES ST,MASONIC AV,HAYES ST,,,4/27/2023 2:58:00 PM
2023,2512385,POST ST & KEARNY ST,POST ST,KEARNY ST,,,4/1/2023 1:15:00 AM
2023,2512387,MCALLISTER ST & LAGUNA ST,MCALLISTER ST,LAGUNA ST,,,4/1/2023 1:37:00 PM
2023,2512397,KIRKHAM ST & 30TH AV,KIRKHAM ST,30TH AV,,,4/9/2023 10:15:00 AM
2023,2512407,14TH ST & SOUTH VAN NESS AV,14TH ST,SOUTH VAN NESS AV,,,4/12/2023 7:10:00 AM
2023,2512460,FAIRFAX AV & KEITH ST,FAIRFAX AV,KEITH ST,,,3/16/2023 4:39:00 PM
2023,2512526,MISSION ST & VALENCIA ST,MISSION ST,VALENCIA ST,,,3/26/2023 11:43:00 AM
2023,2512756,HOWARD ST & NEW MONTGOMERY ST,HOWARD ST,NEW MONTGOMERY ST,,,2/21/2023 10:35:00 PM
2023,2512760,14TH ST & JULIAN AV,14TH ST,JULIAN AV,,,2/13/2023 11:02:00 AM
2023,2514569,EDDY ST & LEAVENWORTH ST,EDDY ST,LEAVENWORTH ST,,,5/10/2023 11:43:00 PM
2023,2514580,BRANNAN ST & 04TH ST,BRANNAN ST,04TH ST,,,4/25/2023 9:28:00 AM
2023,2514585,MISSION ST & 18TH ST,MISSION ST,18TH ST,,,4/5/2023 10:05:00 PM
2023,2514656,MISSION ST & RUSSIA AV,MISSION ST,RUSSIA AV,,,4/23/2023 12:50:00 PM
2023,2514660,GOUGH ST & FELL ST,GOUGH ST,FELL ST,,,4/19/2023 6:50:00 PM
2023,2514662,FELL ST & BRODERICK ST,FELL ST,BRODERICK ST,,,4/18/2023 7:42:00 AM
2023,2514666,CLARENDON AV & TWIN PEAKS BL,CLARENDON AV,TWIN PEAKS BL,,,4/6/2023 8:24:00 AM
2023,2514670,VALENCIA ST & MCCOPPIN ST,VALENCIA ST,MCCOPPIN ST,,,4/9/2023 11:25:00 AM
2023,2514692,SAMSOME ST & PACIFIC AV,SAMSOME ST,PACIFIC AV,,,4/11/2023 9:24:00 PM
2023,2514696,ILLINOIS ST & 22ND ST,ILLINOIS ST,22ND ST,,,4/12/2023 3:15:00 PM
2023,2514702,6TH ST & STEVENSON ST,6TH ST,STEVENSON ST,,,4/14/2023 8:59:00 PM
2023,2514704,EVANS AV & JENNINGS ST,EVANS AV,JENNINGS ST,,,4/14/2023 4:35:00 PM
2023,2514709,STOCKTON ST & SACRAMENTO ST,STOCKTON ST,SACRAMENTO ST,,,4/12/2023 3:35:00 PM
2023,2514712,ANZA & 17TH AV,ANZA ,17TH AV,,,4/3/2023 8:40:00 AM
2023,2514714,ARGUELLO BL & EUCLID AV,ARGUELLO BL,EUCLID AV,,,4/23/2023 11:50:00 AM
2023,2514732,CLAY ST & STEINER ST,CLAY ST,STEINER ST,,,4/23/2023 4:26:00 PM
2023,2514734,ELLIS & CYRIL MAGNIN ST,ELLIS,CYRIL MAGNIN ST,,,4/12/2023 6:06:00 PM
2023,2514735,GREAT HWY & GREAT HWY 1139,GREAT HWY,GREAT HWY 1139,37.766281,-122.510417,4/25/2023 5:49:00 PM
2023,2514751,FELL ST & SHRADER ST,FELL ST,SHRADER ST,,,4/18/2023 5:35:00 PM
2023,2514916,9TH ST & JESSIE ST,9TH ST,JESSIE ST,,,3/6/2023 1:59:00 PM
2023,2514917,CABRILLO ST & 30TH AV,CABRILLO ST,30TH AV,,,3/17/2023 7:11:00 AM
2023,2514919,TURK ST & POLK ST,TURK ST,POLK ST,,,3/8/2023 11:45:00 AM
2023,2515231,17TH ST & POTRERO AV,17TH ST,POTRERO AV,,,4/27/2023 6:51:00 AM
2023,2515242,MARKET ST & 7TH ST,MARKET ST,7TH ST,,,3/25/2023 12:42:00 PM
2023,2517119,MASONIC AV & FULTON ST,MASONIC AV,FULTON ST,,,4/27/2023 4:00:00 PM
2023,2518258,MISSION ST & 6TH ST,MISSION ST,6TH ST,,,5/19/2023 8:11:00 PM
2023,2518269,CABRILLO ST & 43RD AV,CABRILLO ST,43RD AV,,,5/14/2023 8:48:00 AM
2023,2518274,GOLDEN GATE AV & GOUGH ST,GOLDEN GATE AV,GOUGH ST,,,5/15/2023 8:57:00 AM
2023,2518275,7TH ST & HOWARD ST,7TH ST,HOWARD ST,,,5/16/2023 9:15:00 PM
2023,2518453,BROTHERHOOD WY & JUNIPERO SERRA BL,BROTHERHOOD WY,JUNIPERO SERRA BL,,,4/19/2023 10:20:00 PM
2023,2518455,POLK ST & NORTHPOINT ST,POLK ST,NORTHPOINT ST,,,4/15/2023 3:26:00 PM
2023,2518972,BOSWORTH ST & ARLINGTON ST,BOSWORTH ST,ARLINGTON ST,,,5/24/2023 4:55:00 PM
2023,2522129,7TH AV & KIRKHAM ST,7TH AV,KIRKHAM ST,,,1/25/2023 9:30:00 AM
2023,2526750,NORTH POINT ST & JONES ST,NORTH POINT ST,JONES ST,,,5/21/2023 2:00:00 PM
2023,2528317,CESAR CHAVEZ ST & EVANS ST,CESAR CHAVEZ ST,EVANS ST,,,6/11/2023 9:40:00 PM
2023,2528320,STEINER ST & PINE ST,STEINER ST,PINE ST,,,6/10/2023 4:01:00 PM
2023,2528323,THE EMBARCADERO NORTH & CHESTNUT ST,THE EMBARCADERO NORTH,CHESTNUT ST,,,6/10/2023 2:30:00 PM
2023,2528330,MARINA BL & BUCHANAN ST,MARINA BL,BUCHANAN ST,,,6/6/2023 4:12:00 PM
2023,2528357,VALENCIA & 23RD ST,VALENCIA,23RD ST,,,6/14/2023 10:04:00 PM
2023,2528359,FOLSOM ST & SHERMAN ST,FOLSOM ST,SHERMAN ST,,,6/8/2023 8:21:00 AM
2023,2528360,ALEMANY BL & NAGLEE ST,ALEMANY BL,NAGLEE ST,,,6/11/2023 1:24:00 PM
2023,2528361,17TH ST & BELVEDERE ST,17TH ST,BELVEDERE ST,,,6/20/2023 8:30:00 AM
2023,2528471,BAYT ST & VAN NESS AV,BAYT ST,VAN NESS AV,,,5/31/2023 5:03:00 PM
2023,2528788,INDIANA ST & CESAR CHAVEZ ST,INDIANA ST,CESAR CHAVEZ ST,,,6/14/2023 3:23:00 PM
2023,2528907,CLEMENT ST & 6TH ST,CLEMENT ST,6TH ST,,,6/25/2023 9:26:00 AM
2023,2528910,CASTRO ST & CLIPPER ST,CASTRO ST,CLIPPER ST,,,6/25/2023 12:50:00 AM
2023,2528924,18TH ST & MINNESOTA,18TH ST ,MINNESOTA,,,6/29/2023 11:08:00 AM
2023,2528926,KEY AV & 3RD ST,KEY AV,3RD ST,,,6/28/2023 6:06:00 AM
2023,2528954,HARRISON ST & 4TH ST,HARRISON ST,4TH ST,,,6/14/2023 11:23:00 AM
2023,2528957,POST ST & TAYLOR ST,POST ST,TAYLOR ST,,,6/13/2023 9:20:00 PM
2023,2529038,THE EMBARCADERO & WASHINGTON ST,THE EMBARCADERO  ,WASHINGTON ST,,,5/16/2023 8:00:00 AM
2023,2530803,PAGE ST & OCTAVIA ST,PAGE ST,OCTAVIA ST,,,6/13/2023 8:40:00 AM
2023,2530853,MARKET ST & OCTAVIA ST,MARKET ST,OCTAVIA ST,,,6/18/2023 11:30:00 AM
2023,2530855,MISSION ST & 5TH ST,MISSION ST,5TH ST,,,6/15/2023 10:45:00 PM
2023,2530862,STEINER ST & DUBOCE AV,STEINER ST,DUBOCE AV,,,6/14/2023 5:47:00 PM
2023,2532579,EDDY ST & EDDY ST 301,EDDY ST,EDDY ST 301,,,5/12/2023 11:44:00 AM
2023,2532855,MISSION ST & CRESCENT AV,MISSION ST,CRESCENT AV,,,6/15/2023 1:30:00 AM
2023,2536676,MISSION BAY BL S & 4TH ST,MISSION BAY BL S,4TH ST,,,7/9/2023 9:21:00 PM
2023,2538100,GREAT HWY & RIVERA ST,GREAT HWY,RIVERA ST,,,7/29/2023 11:20:00 AM
2023,2538453,PAGE ST & DIVISADERO ST,PAGE ST,DIVISADERO ST,,,7/17/2023 7:55:00 AM
2023,2538476,7TH ST & MARKET ST,7TH ST,MARKET ST,,,7/22/2023 3:58:00 PM
2023,2538482,EDDY ST & VAN NESS AV,EDDY ST,VAN NESS AV,,,7/5/2023 5:54:00 PM
2023,2538502,CROSSOVER DR & TRANSVERSE DR,CROSSOVER DR,TRANSVERSE DR,,,7/12/2023 3:55:00 PM
2023,2538505,FOLSOM ST & 17TH ST,FOLSOM ST,17TH ST ,,,7/10/2023 7:37:00 AM
2023,2538545,HAIGHT ST & DIVISADERO ST,HAIGHT ST,DIVISADERO ST,,,6/23/2023 12:40:00 PM
2023,2538558,EMBARCADERO NORTH & KEARNY ST,EMBARCADERO NORTH,KEARNY ST,,,6/18/2023 6:53:00 PM
2023,2538561,TARAVAL ST & TARAVAL ST 2533,TARAVAL ST ,TARAVAL ST 2533,,,6/30/2023 9:24:00 AM
2023,2539884,GROVE ST & FRANKLIN ST,GROVE ST,FRANKLIN ST,,,7/14/2023 5:27:00 PM
2023,2539885,PAGE ST & CENTRAL AV,PAGE ST,CENTRAL AV,,,7/14/2023 8:15:00 AM
2023,2539887,VAN NESS AV & MARKET ST,VAN NESS AV,MARKET ST,,,7/13/2023 5:59:00 PM
2023,2539892,INGALLS ST & PALOU AV,INGALLS ST,PALOU AV,,,7/13/2023 5:00:00 PM
2023,2539919,POLK ST & SACRAMENTO ST,POLK ST,SACRAMENTO ST,,,7/15/2023 9:02:00 AM
2023,2539983,KING ST & 2ND ST,KING ST,2ND ST,,,7/4/2023 11:33:00 AM
2023,2539994,HOWARD ST & RUSS ST,HOWARD ST,RUSS ST,,,7/25/2023 5:36:00 PM
2023,2540004,PAGE ST & ASHBURY ST,PAGE ST,ASHBURY ST,,,7/24/2023 6:26:00 AM
2023,2540007,22ND ST & PENNSYLVANIA AV,22ND ST,PENNSYLVANIA AV,,,7/23/2023 9:50:00 AM
2023,2540025,FULTON ST & FILLMORE ST,FULTON ST,FILLMORE ST,,,7/1/2023 1:07:00 PM
2023,2540027,VALENCIA ST & 24TH ST,VALENCIA ST,24TH ST,,,7/22/2023 3:28:00 PM
2023,2540563,WALLER ST & KEZAR DR,WALLER ST,KEZAR DR,,,7/10/2023 7:43:00 PM
2023,2541279,CESAR CHAVEZ & ALABAMA ST,CESAR CHAVEZ,ALABAMA ST,,,11/30/2023 5:35:00 PM
2023,2541281,CASTRO ST & 14TH ST,CASTRO ST,14TH ST,,,11/10/2023 11:32:00 AM
2023,2541288,MARKET ST & 7TH ST,MARKET ST,7TH ST,,,11/30/2023 7:11:00 AM
2023,2542225,THE EMBARCADERO NORTH & KEARNY ST,THE EMBARCADERO NORTH,KEARNY ST,,,6/18/2023 6:53:00 PM
2023,2542246,FOLSOM ST & 8TH ST,FOLSOM ST,8TH ST,,,5/10/2023 11:57:00 AM
2023,2543011,CAYUGA AV & MOUNT VERNON AV,CAYUGA AV,MOUNT VERNON AV,,,8/5/2023 7:04:00 PM
2023,2544117,CLARA ST & 6TH ST,CLARA ST,6TH ST,,,7/17/2023 5:17:00 PM
2023,2546218,VALENCIA ST & 18TH ST,VALENCIA ST,18TH ST,,,8/6/2023 8:00:00 AM
2023,2546219,CAPP ST & 24TH ST,CAPP ST,24TH ST,,,8/7/2023 8:15:00 AM
2023,2546220,ILLINOIS ST & AMADOR ST,ILLINOIS ST,AMADOR ST,,,8/7/2023 8:30:00 AM
2023,2546224,HOWARD ST & HAWTHORNE ST,HOWARD ST,HAWTHORNE ST,,,8/30/2023 12:30:00 AM
2023,2546275,HOWARD ST & BEALE ST,HOWARD ST,BEALE ST,,,7/29/2023 4:16:00 PM
2023,2546278,TREAT AV & 26TH ST,TREAT AV,26TH ST,,,7/29/2023 8:43:00 PM
2023,2552044,CASTRO ST & 15T ST,CASTRO ST,15T ST,,,9/17/2023 4:37:00 PM
2023,2552046,PAGE ST & DIVISADERO ST,PAGE ST,DIVISADERO ST,,,9/26/2023 4:40:00 PM
2023,2552524,19TH ST & VALENCIA ST,19TH ST,VALENCIA ST,,,8/6/2023 2:45:00 AM
2023,2552797,THE EMBARCADERO & BATTERY ST,THE EMBARCADERO ,BATTERY ST,,,7/27/2023 2:26:00 PM
2023,2558834,HAYES ST & VAN NESS AV,HAYES ST,VAN NESS AV,,,8/10/2023 1:31:00 PM
2023,2558856,STANYAN & PAGE,STANYAN,PAGE,,,8/24/2023 12:22:00 PM
2023,2559913,MARKET ST & CYRIL MAGNIN ST,MARKET ST,CYRIL MAGNIN ST,,,9/18/2023 2:15:00 PM
2023,2559916,JUDSON AV & FOERSTER ST,JUDSON AV,FOERSTER ST,,,9/16/2023 11:54:00 PM
2023,2559920,AHERN WY & 6TH ST,AHERN WY,6TH ST,,,8/24/2023 4:00:00 PM
2023,2560342,18TH ST & OAKWOOD,18TH ST,OAKWOOD  ,,,9/16/2023 7:40:00 PM
2023,2560386,FAIRFAX AV & KEITH ST,FAIRFAX AV,KEITH ST,,,9/8/2023 3:36:00 AM
2023,2560388,DUBOCE AV & VALENCIA ST,DUBOCE AV,VALENCIA ST,,,9/6/2023 10:19:00 PM
2023,2560491,18TH ST & VALENCIA ST,18TH ST,VALENCIA ST,,,9/16/2023 8:14:00 PM
2023,2560492,MARKET ST & 7TH ST,MARKET ST,7TH ST,,,9/16/2023 9:46:00 AM
2023,2560495,MASONIC AV & FULTON ST,MASONIC AV,FULTON ST,,,9/18/2023 4:15:00 PM
2023,2560497,EMBARCADERO SOUTH & HARRISON ST,EMBARCADERO SOUTH,HARRISON ST,,,9/18/2023 5:34:00 PM
2023,2560500,14TH ST & MINNA ST,14TH ST,MINNA ST,,,9/15/2023 8:45:00 PM
2023,2560505,MISSION ST & MISSION ST 1066,MISSION ST,MISSION ST 1066,,,9/12/2023 2:29:00 PM
2023,2560512,BRYANT ST & BRYANT ST 1060,BRYANT ST,BRYANT ST 1060,,,9/5/2023 3:36:00 PM
2023,2560519,22ND ST & VALENCIA ST,22ND ST,VALENCIA ST,,,9/20/2023 7:45:00 PM
2023,2560520,VALENCIA ST & DUBOCE ST,VALENCIA ST,DUBOCE ST,,,9/20/2023 6:20:00 PM
2023,2560522,VALENCIA ST & 18TH ST,VALENCIA ST,18TH ST,,,9/19/2023 7:02:00 AM
2023,2560523,17TH ST & DOUGLAS ST,17TH ST ,DOUGLAS ST,,,9/18/2023 5:45:00 PM
2023,2560529,FULTON ST & LAGUNA ST,FULTON ST,LAGUNA ST,,,9/12/2023 7:08:00 PM
2023,2560530,17TH ST & CHURCH ST,17TH ST,CHURCH ST,,,9/21/2023 6:49:00 AM
2023,2560535,GOUGH ST & TURK ST,GOUGH ST,TURK ST,,,9/17/2023 8:30:00 PM
2023,2560536,JOHN F KENNEDY DR & MARX MEADOWS,JOHN F KENNEDY DR,MARX MEADOWS,,,9/10/2023 10:05:00 AM
2023,2560538,MASONIC AV & FULTON ST,MASONIC AV,FULTON ST,,,9/26/2023 6:45:00 AM
2023,2560550,4TH ST & FOLSOM ST,4TH ST,FOLSOM ST,,,9/24/2023 5:11:00 PM
2023,2560552,VAN NESS AV & MARKET ST,VAN NESS AV,MARKET ST,,,9/23/2023 4:49:00 PM
2023,2560553,7TH AV & HUGO ST,7TH AV,HUGO ST,,,9/13/2023 11:44:00 AM
2023,2560554,HOWARD ST & 4TH ST,HOWARD ST,4TH ST,,,9/23/2023 12:28:00 PM
2023,2560585,FOLSOM ST & ESSEX ST,FOLSOM ST,ESSEX ST,,,9/6/2023 11:45:00 AM
2023,2560607,OSHAUGHNESSY BL & PORTOLA AV,OSHAUGHNESSY BL,PORTOLA AV,,,9/25/2023 8:03:00 PM
2023,2560670,ARGUELLO BL & ANZA ST,ARGUELLO BL,ANZA ST,,,9/6/2023 6:23:00 PM
2023,2560673,MARTIN LUTHER KING JR DR & METSON RD,MARTIN LUTHER KING JR DR,METSON RD,,,9/25/2023 1:36:00 PM
2023,2560712,LAGUNA ST & MCALLISTER ST,LAGUNA ST,MCALLISTER ST,,,8/30/2023 9:50:00 AM
2023,2560730,BALBOA ST & 42ND AV,BALBOA ST,42ND AV,,,8/31/2023 5:53:00 PM
2023,2563042,POLK ST & MCALLISTER ST,POLK ST,MCALLISTER ST,,,7/31/2023 2:25:00 PM
2023,2567168,23RD ST & RHODE ISLAND ST,23RD ST,RHODE ISLAND ST,,,10/19/2023 2:44:00 PM
2023,2567180,DIVISION ST & BRYANT ST,DIVISION ST,BRYANT ST,,,10/20/2023 5:07:00 AM
2023,2567212,RUTH ST & MISSION ST,RUTH ST,MISSION ST,,,10/22/2023 2:35:00 PM
2023,2567399,HOWARD ST & SPEAR,HOWARD ST,SPEAR,,,10/19/2023 8:18:00 PM
2023,2567401,POTRERO AV & CESAR CHAVEZ ST,POTRERO AV,CESAR CHAVEZ ST,,,10/19/2023 7:03:00 PM
2023,2567404,OCTAVIA ST & PAGE ST,OCTAVIA ST,PAGE ST,,,10/9/2023 6:14:00 PM
2023,2567409,TERRY A FRANCOIS BL & MARIPOSA ST,TERRY A FRANCOIS BL,MARIPOSA ST,,,10/8/2023 6:08:00 PM
2023,2567415,HOWARD ST & 2ND ST,HOWARD ST,2ND ST,,,10/16/2023 1:30:00 PM
2023,2567417,MARKET ST & 4TH ST,MARKET ST,4TH ST,,,10/3/2023 5:00:00 PM
2023,2567427,WEBSTER ST & FULTON ST,WEBSTER ST,FULTON ST,,,10/16/2023 5:49:00 PM
2023,2567428,POLK ST & GROVE ST,POLK ST,GROVE ST,,,10/12/2023 3:41:00 PM
2023,2567435,BARNEVELD AV & MCKINNON AV,BARNEVELD AV,MCKINNON AV,,,10/14/2023 4:00:00 PM
2023,2567441,SAN JOSE AV & RANDALL ST,SAN JOSE AV,RANDALL ST,,,10/14/2023 2:40:00 PM
2023,2567444,CIRCULAR AV & MONTEREY BL,CIRCULAR AV,MONTEREY BL,,,10/16/2023 5:45:00 AM
2023,2567450,JUDAH ST & SUNSET BL,JUDAH ST,SUNSET BL,,,10/1/2023 10:17:00 AM
2023,2567461,ELLIS ST & LARKIN ST,ELLIS ST,LARKIN ST,,,10/13/2023 10:00:00 AM
2023,2567465,LINCOLN WY & 20TH AV,LINCOLN WY,20TH AV,,,10/12/2023 1:32:00 PM
2023,2567466,HARRISON ST & MARIPOSA ST,HARRISON ST,MARIPOSA ST,,,10/13/2023 3:46:00 PM
2023,2567472,PHELPS ST & MCKINNON AV,PHELPS ST,MCKINNON AV,,,10/5/2023 9:05:00 AM
2023,2567477,JOHN F KENNEDY DR & TRANSVERSE DR,JOHN F KENNEDY DR,TRANSVERSE DR,,,10/2/2023 2:00:00 PM
2023,2567479,BRANNAN ST & 2ND ST,BRANNAN ST,2ND ST,,,10/16/2023 5:17:00 PM
2023,2567482,CHAIN OF LAKES DR & JOHN F KENNEDY DR,CHAIN OF LAKES DR,JOHN F KENNEDY DR,,,10/2/2023 7:43:00 AM
2023,2567485,BELGRAVE AV & SHRADER ST,BELGRAVE AV,SHRADER ST,,,10/1/2023 2:33:00 PM
2023,2567495,PARNASSUS AV & WOODLAND AV,PARNASSUS AV,WOODLAND AV,,,10/6/2023 6:12:00 PM
2023,2567498,17TH ST & SHOTWELL ST,17TH ST,SHOTWELL ST,,,10/4/2023 10:15:00 AM
2023,2567504,POLK ST & PINE ST,POLK ST,PINE ST,,,10/6/2023 2:34:00 AM
2023,2567505,MOSS ST & FOLSOM ST,MOSS ST,FOLSOM ST,,,10/6/2023 5:25:00 PM
2023,2567512,TEHAMA ST & 2ND ST,TEHAMA ST,2ND ST,,,10/26/2023 3:25:00 PM
2023,2567525,15TH ST & UTAH ST,15TH ST,UTAH ST,,,10/28/2023 7:00:00 AM
2023,2567526,STANYAN ST & 17TH ST,STANYAN ST,17TH ST,,,10/28/2023 11:21:00 AM
2023,2567532,HOWARD ST & 11TH ST,HOWARD ST,11TH ST,,,10/24/2023 4:58:00 PM
2023,2567534,POWELL ST & SUTTER ST,POWELL ST,SUTTER ST,,,10/24/2023 5:01:00 PM
2023,2567537,MARKET S & FRANKLIN ST,MARKET S,FRANKLIN ST,,,10/24/2023 11:45:00 PM
2023,2567553,SOUTH VAN NESS AVE & 13TH ST,SOUTH VAN NESS AVE,13TH ST,,,10/21/2023 6:57:00 PM
2023,2567554,OCEAN AV & VICTORIA AVE,OCEAN AV,VICTORIA AVE,,,10/3/2023 5:23:00 PM
2023,2567566,DIVISADERO ST & OFARRELL ST,DIVISADERO ST,OFARRELL ST,,,10/18/2023 8:15:00 AM
2023,2567933,BEACH ST & STOCKTON ST,BEACH ST,STOCKTON ST,,,9/30/2023 1:30:00 PM
2023,2567948,MISSION ST & EXCELSIOR AV,MISSION ST,EXCELSIOR AV,,,9/27/2023 12:06:00 PM
2023,2567952,MCALLISTER ST & WEBSTER ST,MCALLISTER ST,WEBSTER ST,,,9/25/2023 10:14:00 PM
2023,2567954,HAIGHT ST & SCOTT ST,HAIGHT ST,SCOTT ST,,,9/25/2023 2:27:00 PM
2023,2567956,POLK ST & EDDY ST,POLK ST,EDDY ST,,,9/25/2023 2:10:00 AM
2023,2567970,BARNEVELD AV & MCKINNON AV,BARNEVELD AV,MCKINNON AV,,,9/29/2023 11:10:00 PM
2023,2568190,NORIEGA ST & 44TH AV,NORIEGA ST,44TH AV,,,11/24/2023 1:48:00 PM
2023,2568373,PAGE ST & LAGUNA ST,PAGE ST,LAGUNA ST,,,11/26/2023 12:16:00 PM
2023,2568396,MISSION ST & MISSION ST 980,MISSION ST,MISSION ST 980,,,11/21/2023 5:36:00 PM
2023,2568398,MARKET ST & OCTAVIA BL,MARKET ST,OCTAVIA BL,,,11/15/2023 7:54:00 AM
2023,2568407,BAYSHORE BL & INDUSTRIAL ST,BAYSHORE BL,INDUSTRIAL ST,,,11/13/2023 12:55:00 PM
2023,2568408,POLK ST & POST ST,POLK ST,POST ST,,,11/13/2023 4:05:00 PM
2023,2568411,POST ST & GRANT AV,POST ST,GRANT AV,,,11/15/2023 7:45:00 PM
2023,2568413,CONGDON ST & MAYNARD ST,CONGDON ST,MAYNARD ST,,,11/15/2023 10:47:00 AM
2023,2568415,MASONIC AV & OAK ST,MASONIC AV,OAK ST,,,11/14/2023 6:48:00 PM
2023,2568419,PACIFIC AV & LEAVENWORTH ST,PACIFIC AV,LEAVENWORTH ST,,,11/6/2023 8:15:00 AM
2023,2568426,VALENCIA ST & 21ST ST,VALENCIA ST,21ST ST,,,11/11/2023 7:39:00 PM
2023,2568440,MISSION ST & 25TH ST,MISSION ST,25TH ST,,,11/11/2023 6:12:00 PM
2023,2568442,17TH ST & HOFF ST,17TH ST,HOFF ST,,,11/14/2023 4:55:00 PM
2023,2568465,FOLSOM ST & 4TH ST,FOLSOM ST,4TH ST,,,11/6/2023 3:00:00 PM
2023,2568516,SANSOME ST & JACKSON ST,SANSOME ST,JACKSON ST,,,10/23/2023 11:53:00 AM
2023,2569129,BRANNAN ST & 4TH ST,BRANNAN ST,4TH ST,,,9/26/2023 6:34:00 PM
2023,2569597,VALENCIA & 17TH ST,VALENCIA,17TH ST,,,12/25/2023 8:47:00 PM
2023,2569599,6TH AV & IRVING ST,6TH AV,IRVING ST,,,12/12/2023 3:30:00 PM
2023,2569600,HYDE ST & MCALLISTER ST,HYDE ST,MCALLISTER ST,,,12/24/2023 4:00:00 PM
2023,2569608,3RD ST & OAKDALE AV,3RD ST,OAKDALE AV,,,12/23/2023 2:40:00 PM
2023,2569852,POLK ST & WILLOW ST,POLK ST,WILLOW ST,,,12/23/2023 11:14:00 PM
2023,2569873,GEARY ST & LARKIN ST,GEARY ST,LARKIN ST,,,12/21/2023 6:56:00 PM
2023,2569882,NEWCOMB AV & LANE ST,NEWCOMB AV,LANE ST,,,12/21/2023 5:54:00 PM
2023,2569884,19TH ST & VALENCIA ST,19TH ST,VALENCIA ST,,,12/17/2023 6:55:00 PM
2023,2569892,16TH ST & VALENCIA ST,16TH ST ,VALENCIA ST,,,12/16/2023 11:31:00 PM
2023,2569893,FILLMORE ST & HAYES ST,FILLMORE ST,HAYES ST,,,12/13/2023 10:00:00 PM
2023,2569894,18TH ST & CHURCH ST,18TH ST,CHURCH ST,,,12/16/2023 11:35:00 AM
2023,2569896,TOWNSEND ST & 6TH ST,TOWNSEND ST,6TH ST,,,12/14/2023 8:00:00 PM
2023,2569904,FOLSOM ST & 16TH ST,FOLSOM ST,16TH ST,,,12/15/2023 10:56:00 AM
2023,2569906,TOLAND ST & EVANS AV,TOLAND ST,EVANS AV,,,12/14/2023 3:14:00 PM
2023,2574638,TOWNSEND ST & 4TH ST,TOWNSEND ST,4TH ST,,,10/31/2023 7:48:00 PM
2023,2574647,7TH ST & TOWNSEND ST,7TH ST,TOWNSEND ST,,,10/28/2023 6:12:00 PM
2023,2574654,FRANKLIN ST & LINDEN ST,FRANKLIN ST,LINDEN ST,,,10/31/2023 2:42:00 PM
2023,2574655,THE EMBARCADERO SOUTH & BRYANT ST,THE EMBARCADERO SOUTH,BRYANT ST,,,10/30/2023 5:21:00 PM
2023,2574663,10TH ST & MISSION ST,10TH ST,MISSION ST,,,10/29/2023 2:55:00 PM
2023,2574694,DIVISADERO ST & GEARY BL,DIVISADERO ST,GEARY BL,,,11/3/2023 10:45:00 AM
2023,2574700,THE EMBARCADERO & WASHINGTON ST,THE EMBARCADERO,WASHINGTON ST,,,11/3/2023 6:21:00 AM
2023,2574868,CORTLAND AV & ELSIE ST,CORTLAND AV,ELSIE ST,,,11/9/2023 7:21:00 AM
2023,2577461,GOLDEN GATE AV & VAN NESS AV,GOLDEN GATE AV,VAN NESS AV,,,12/15/2023 9:40:00 AM
2023,2577562,NORTH POINT ST & GRANT ST,NORTH POINT ST,GRANT ST,,,11/11/2023 6:05:00 PM
2023,2577564,BALBOA ST & 7TH AV,BALBOA ST,7TH AV,,,11/20/2023 9:56:00 AM
2023,2577565,LOOMIS ST & LOOMIS ST 250,LOOMIS ST,LOOMIS ST 250,,,11/27/2023 5:45:00 AM
2023,2577567,SAN JOSE AV & HIGHLAND AV OVERPASS,SAN JOSE AV,HIGHLAND AV OVERPASS,,,11/25/2023 2:50:00 PM
2023,2578070,HARRISON ST & 5TH ST,HARRISON ST,5TH ST,,,12/15/2023 4:30:00 AM
2023,2580764,HAIGHT ST & DIVISADERO ST,HAIGHT ST,DIVISADERO ST,,,10/31/2023 3:11:00 PM
2023,2580766,20TH AV & JUDAH ST,20TH AV,JUDAH ST,,,10/31/2023 5:40:00 PM
2023,2581343,MISSION ST & 14TH ST,MISSION ST,14TH ST,,,11/27/2023 10:11:00 PM
